"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Wales","30 - 34","England","All","All","Main scheme application","65","5"," "
"2021","Wales","30 - 34","England","All","All","Main scheme application","70","10","0.14300000000000002"
"2022","Wales","30 - 34","England","All","All","Main scheme application","60","5"," "
"2023","Wales","30 - 34","England","All","All","Main scheme application","55","5"," "
"2019","England","35 and over","England","All","All","Main scheme application","6230","3225","0.517"
"2020","England","35 and over","England","All","All","Main scheme application","8850","4860","0.549"
"2021","England","35 and over","England","All","All","Main scheme application","10240","4850","0.47300000000000003"
"2022","England","35 and over","England","All","All","Main scheme application","9470","4520","0.47700000000000004"
"2023","England","35 and over","England","All","All","Main scheme application","8710","4325","0.496"
"2019","Northern Ireland","35 and over","England","All","All","Main scheme application","5","0"," "
"2022","Northern Ireland","35 and over","England","All","All","Main scheme application","5","0"," "
"2023","Northern Ireland","35 and over","England","All","All","Main scheme application","5","0"," "
"2019","Scotland","35 and over","England","All","All","Main scheme application","50","5"," "
"2020","Scotland","35 and over","England","All","All","Main scheme application","65","10","0.154"
"2021","Scotland","35 and over","England","All","All","Main scheme application","50","5"," "
"2022","Scotland","35 and over","England","All","All","Main scheme application","55","5"," "
"2023","Scotland","35 and over","England","All","All","Main scheme application","40","5"," "
"2019","Wales","35 and over","England","All","All","Main scheme application","100","10"," "
"2020","Wales","35 and over","England","All","All","Main scheme application","120","10"," "
"2021","Wales","35 and over","England","All","All","Main scheme application","130","10","0.076"
"2022","Wales","35 and over","England","All","All","Main scheme application","140","15","0.092"
"2023","Wales","35 and over","England","All","All","Main scheme application","180","15","0.07200000000000001"
"2019","Scotland","17 and under","Scotland","All","All","Main scheme application","50","20","0.429"
"2020","Scotland","17 and under","Scotland","All","All","Main scheme application","45","20","0.404"
"2021","Scotland","17 and under","Scotland","All","All","Main scheme application","65","20","0.292"
"2022","Scotland","17 and under","Scotland","All","All","Main scheme application","65","30","0.455"
"2023","Scotland","17 and under","Scotland","All","All","Main scheme application","50","25","0.51"
"2019","England","18","Scotland","All","All","Main scheme application","20","0"," "
"2020","England","18","Scotland","All","All","Main scheme application","10","0"," "
"2021","England","18","Scotland","All","All","Main scheme application","10","0"," "
"2022","England","18","Scotland","All","All","Main scheme application","15","0"," "
"2023","England","18","Scotland","All","All","Main scheme application","15","0"," "
"2019","Northern Ireland","18","Scotland","All","All","Main scheme application","5","0"," "
"2019","Scotland","18","Scotland","All","All","Main scheme application","1145","580","0.504"
"2020","Scotland","18","Scotland","All","All","Main scheme application","1070","615","0.5730000000000001"
"2021","Scotland","18","Scotland","All","All","Main scheme application","1305","720","0.554"
"2022","Scotland","18","Scotland","All","All","Main scheme application","1200","630","0.524"
"2023","Scotland","18","Scotland","All","All","Main scheme application","955","500","0.523"
"2022","Wales","18","Scotland","All","All","Main scheme application","5","0"," "
"2019","England","19","Scotland","All","All","Main scheme application","5","0"," "
"2020","England","19","Scotland","All","All","Main scheme application","5","0"," "
"2021","England","19","Scotland","All","All","Main scheme application","20","5"," "
"2022","England","19","Scotland","All","All","Main scheme application","10","5"," "
"2023","England","19","Scotland","All","All","Main scheme application","10","0"," "
"2019","Scotland","19","Scotland","All","All","Main scheme application","525","315","0.595"
"2020","Scotland","19","Scotland","All","All","Main scheme application","525","330","0.63"
"2021","Scotland","19","Scotland","All","All","Main scheme application","550","305","0.556"
"2022","Scotland","19","Scotland","All","All","Main scheme application","480","250","0.521"
"2023","Scotland","19","Scotland","All","All","Main scheme application","480","265","0.556"
"2022","Wales","19","Scotland","All","All","Main scheme application","5","0"," "
"2020","England","20","Scotland","All","All","Main scheme application","10","0"," "
"2021","England","20","Scotland","All","All","Main scheme application","10","0"," "
"2022","England","20","Scotland","All","All","Main scheme application","5","0"," "
"2023","England","20","Scotland","All","All","Main scheme application","15","0"," "
"2019","Northern Ireland","20","Scotland","All","All","Main scheme application","5","0"," "
"2019","Scotland","20","Scotland","All","All","Main scheme application","320","170","0.526"
"2020","Scotland","20","Scotland","All","All","Main scheme application","355","215","0.607"
"2021","Scotland","20","Scotland","All","All","Main scheme application","370","210","0.5650000000000001"
"2022","Scotland","20","Scotland","All","All","Main scheme application","315","195","0.626"
"2023","Scotland","20","Scotland","All","All","Main scheme application","245","135","0.545"
"2019","England","21 - 24","Scotland","All","All","Main scheme application","15","0"," "
"2020","England","21 - 24","Scotland","All","All","Main scheme application","20","5"," "
"2021","England","21 - 24","Scotland","All","All","Main scheme application","20","0"," "
"2022","England","21 - 24","Scotland","All","All","Main scheme application","35","5"," "
"2023","England","21 - 24","Scotland","All","All","Main scheme application","20","5"," "
"2019","Scotland","21 - 24","Scotland","All","All","Main scheme application","875","535","0.612"
"2020","Scotland","21 - 24","Scotland","All","All","Main scheme application","960","585","0.607"
"2021","Scotland","21 - 24","Scotland","All","All","Main scheme application","1045","605","0.58"
"2022","Scotland","21 - 24","Scotland","All","All","Main scheme application","865","500","0.578"
"2023","Scotland","21 - 24","Scotland","All","All","Main scheme application","745","440","0.591"
"2019","England","25 - 29","Scotland","All","All","Main scheme application","15","5"," "
"2020","England","25 - 29","Scotland","All","All","Main scheme application","20","5"," "
"2021","England","25 - 29","Scotland","All","All","Main scheme application","20","5"," "
"2022","England","25 - 29","Scotland","All","All","Main scheme application","30","10","0.323"
"2023","England","25 - 29","Scotland","All","All","Main scheme application","20","5"," "
"2019","Scotland","25 - 29","Scotland","All","All","Main scheme application","845","525","0.622"
"2020","Scotland","25 - 29","Scotland","All","All","Main scheme application","1025","635","0.616"
"2021","Scotland","25 - 29","Scotland","All","All","Main scheme application","1175","700","0.595"
"2022","Scotland","25 - 29","Scotland","All","All","Main scheme application","890","560","0.626"
"2023","Scotland","25 - 29","Scotland","All","All","Main scheme application","675","410","0.612"
"2021","Wales","25 - 29","Scotland","All","All","Main scheme application","5","0"," "
"2019","England","30 - 34","Scotland","All","All","Main scheme application","5","0"," "
"2020","England","30 - 34","Scotland","All","All","Main scheme application","15","5"," "
"2021","England","30 - 34","Scotland","All","All","Main scheme application","10","5"," "
"2022","England","30 - 34","Scotland","All","All","Main scheme application","20","5"," "
"2023","England","30 - 34","Scotland","All","All","Main scheme application","20","5"," "
"2019","Scotland","30 - 34","Scotland","All","All","Main scheme application","660","385","0.582"
"2020","Scotland","30 - 34","Scotland","All","All","Main scheme application","725","440","0.605"
"2021","Scotland","30 - 34","Scotland","All","All","Main scheme application","885","505","0.5710000000000001"
"2022","Scotland","30 - 34","Scotland","All","All","Main scheme application","740","445","0.604"
"2023","Scotland","30 - 34","Scotland","All","All","Main scheme application","570","375","0.655"
"2019","England","35 and over","Scotland","All","All","Main scheme application","25","5"," "
"2020","England","35 and over","Scotland","All","All","Main scheme application","20","0"," "
"2021","England","35 and over","Scotland","All","All","Main scheme application","25","5"," "
"2022","England","35 and over","Scotland","All","All","Main scheme application","30","5"," "
