"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2012","Extra","All","Not EU","All","All","All","395"
"2013","Extra","All","Not EU","All","All","All","415"
"2014","Extra","All","Not EU","All","All","All","440"
"2015","Extra","All","Not EU","All","All","All","410"
"2016","Extra","All","Not EU","All","All","All","400"
"2017","Extra","All","Not EU","All","All","All","335"
"2018","Extra","All","Not EU","All","All","All","325"
"2019","Extra","All","Not EU","All","All","All","380"
"2020","Extra","All","Not EU","All","All","All","280"
"2021","Extra","All","Not EU","All","All","All","350"
"2022","Extra","All","Not EU","All","All","All","485"
"2023","Extra","All","Not EU","All","All","All","535"
"2006","Direct Clearing","All","Not EU","All","All","All","460"
"2007","Direct Clearing","All","Not EU","All","All","All","440"
"2008","Direct Clearing","All","Not EU","All","All","All","445"
"2009","Direct Clearing","All","Not EU","All","All","All","465"
"2010","Direct Clearing","All","Not EU","All","All","All","495"
"2011","Direct Clearing","All","Not EU","All","All","All","465"
"2012","Direct Clearing","All","Not EU","All","All","All","605"
"2013","Direct Clearing","All","Not EU","All","All","All","610"
"2014","Direct Clearing","All","Not EU","All","All","All","565"
"2015","Direct Clearing","All","Not EU","All","All","All","635"
"2016","Direct Clearing","All","Not EU","All","All","All","625"
"2017","Direct Clearing","All","Not EU","All","All","All","635"
"2018","Direct Clearing","All","Not EU","All","All","All","750"
"2019","Direct Clearing","All","Not EU","All","All","All","870"
"2020","Direct Clearing","All","Not EU","All","All","All","975"
"2021","Direct Clearing","All","Not EU","All","All","All","920"
"2022","Direct Clearing","All","Not EU","All","All","All","910"
"2023","Direct Clearing","All","Not EU","All","All","All","930"
"2006","RPA","All","Not EU","All","All","All","4070"
"2007","RPA","All","Not EU","All","All","All","4615"
"2008","RPA","All","Not EU","All","All","All","5180"
"2009","RPA","All","Not EU","All","All","All","7005"
"2010","RPA","All","Not EU","All","All","All","9290"
"2011","RPA","All","Not EU","All","All","All","5230"
"2012","RPA","All","Not EU","All","All","All","4215"
"2013","RPA","All","Not EU","All","All","All","3980"
"2014","RPA","All","Not EU","All","All","All","4015"
"2015","RPA","All","Not EU","All","All","All","3570"
"2016","RPA","All","Not EU","All","All","All","3540"
"2017","RPA","All","Not EU","All","All","All","4030"
"2018","RPA","All","Not EU","All","All","All","4290"
"2019","RPA","All","Not EU","All","All","All","4620"
"2020","RPA","All","Not EU","All","All","All","7080"
"2021","RPA","All","Not EU","All","All","All","7160"
"2022","RPA","All","Not EU","All","All","All","12200"
"2023","RPA","All","Not EU","All","All","All","11430"
"2009","Adjustment","All","Not EU","All","All","All","30"
"2010","Adjustment","All","Not EU","All","All","All","45"
"2011","Adjustment","All","Not EU","All","All","All","40"
"2012","Adjustment","All","Not EU","All","All","All","65"
"2013","Adjustment","All","Not EU","All","All","All","60"
"2014","Adjustment","All","Not EU","All","All","All","85"
"2015","Adjustment","All","Not EU","All","All","All","70"
"2016","Adjustment","All","Not EU","All","All","All","65"
"2017","Adjustment","All","Not EU","All","All","All","50"
"2018","Adjustment","All","Not EU","All","All","All","45"
"2019","Adjustment","All","Not EU","All","All","All","45"
"2020","Adjustment","All","Not EU","All","All","All","20"
"2021","Adjustment","All","Not EU","All","All","All","25"
"2006","Main scheme firm choice","All","Not EU","All","All","All","15625"
"2007","Main scheme firm choice","All","Not EU","All","All","All","16255"
"2008","Main scheme firm choice","All","Not EU","All","All","All","17295"
"2009","Main scheme firm choice","All","Not EU","All","All","All","17485"
"2010","Main scheme firm choice","All","Not EU","All","All","All","19745"
"2011","Main scheme firm choice","All","Not EU","All","All","All","20600"
"2012","Main scheme firm choice","All","Not EU","All","All","All","21520"
"2013","Main scheme firm choice","All","Not EU","All","All","All","23040"
"2014","Main scheme firm choice","All","Not EU","All","All","All","23875"
"2015","Main scheme firm choice","All","Not EU","All","All","All","25295"
"2016","Main scheme firm choice","All","Not EU","All","All","All","24230"
"2017","Main scheme firm choice","All","Not EU","All","All","All","25520"
"2018","Main scheme firm choice","All","Not EU","All","All","All","26635"
"2019","Main scheme firm choice","All","Not EU","All","All","All","28510"
"2020","Main scheme firm choice","All","Not EU","All","All","All","33180"
"2021","Main scheme firm choice","All","Not EU","All","All","All","35970"
"2022","Main scheme firm choice","All","Not EU","All","All","All","37395"
"2023","Main scheme firm choice","All","Not EU","All","All","All","37285"
"2006","Main scheme insurance choice","All","Not EU","All","All","All","1635"
"2007","Main scheme insurance choice","All","Not EU","All","All","All","1900"
"2008","Main scheme insurance choice","All","Not EU","All","All","All","2145"
"2009","Main scheme insurance choice","All","Not EU","All","All","All","2405"
"2010","Main scheme insurance choice","All","Not EU","All","All","All","2635"
"2011","Main scheme insurance choice","All","Not EU","All","All","All","2660"
"2012","Main scheme insurance choice","All","Not EU","All","All","All","2710"
"2013","Main scheme insurance choice","All","Not EU","All","All","All","3020"
"2014","Main scheme insurance choice","All","Not EU","All","All","All","3250"
"2015","Main scheme insurance choice","All","Not EU","All","All","All","3420"
"2016","Main scheme insurance choice","All","Not EU","All","All","All","3405"
"2017","Main scheme insurance choice","All","Not EU","All","All","All","3380"
"2018","Main scheme insurance choice","All","Not EU","All","All","All","3750"
"2019","Main scheme insurance choice","All","Not EU","All","All","All","3680"
"2020","Main scheme insurance choice","All","Not EU","All","All","All","3585"
"2021","Main scheme insurance choice","All","Not EU","All","All","All","3695"
"2022","Main scheme insurance choice","All","Not EU","All","All","All","4250"
"2023","Main scheme insurance choice","All","Not EU","All","All","All","4055"
"2006","Main scheme Clearing","All","Not EU","All","All","All","2295"
"2007","Main scheme Clearing","All","Not EU","All","All","All","2225"
"2008","Main scheme Clearing","All","Not EU","All","All","All","2535"
"2009","Main scheme Clearing","All","Not EU","All","All","All","2705"
"2010","Main scheme Clearing","All","Not EU","All","All","All","2730"
"2011","Main scheme Clearing","All","Not EU","All","All","All","2690"
"2012","Main scheme Clearing","All","Not EU","All","All","All","3045"
"2013","Main scheme Clearing","All","Not EU","All","All","All","3030"
"2014","Main scheme Clearing","All","Not EU","All","All","All","3375"
"2015","Main scheme Clearing","All","Not EU","All","All","All","3145"
"2016","Main scheme Clearing","All","Not EU","All","All","All","3245"
"2017","Main scheme Clearing","All","Not EU","All","All","All","3270"
"2018","Main scheme Clearing","All","Not EU","All","All","All","3570"
"2019","Main scheme Clearing","All","Not EU","All","All","All","3930"
"2020","Main scheme Clearing","All","Not EU","All","All","All","4550"
"2021","Main scheme Clearing","All","Not EU","All","All","All","2795"
"2022","Main scheme Clearing","All","Not EU","All","All","All","3265"
"2023","Main scheme Clearing","All","Not EU","All","All","All","3415"
"2006","Other main scheme choice","All","EU (excluding UK)","All","All","All","2295"
"2007","Other main scheme choice","All","EU (excluding UK)","All","All","All","2160"
"2008","Other main scheme choice","All","EU (excluding UK)","All","All","All","1950"
"2009","Other main scheme choice","All","EU (excluding UK)","All","All","All","2390"
"2010","Other main scheme choice","All","EU (excluding UK)","All","All","All","1695"
"2011","Other main scheme choice","All","EU (excluding UK)","All","All","All","1720"
"2012","Other main scheme choice","All","EU (excluding UK)","All","All","All","1315"
"2013","Other main scheme choice","All","EU (excluding UK)","All","All","All","1610"
"2014","Other main scheme choice","All","EU (excluding UK)","All","All","All","1645"
"2015","Other main scheme choice","All","EU (excluding UK)","All","All","All","1770"
"2016","Other main scheme choice","All","EU (excluding UK)","All","All","All","2060"
"2017","Other main scheme choice","All","EU (excluding UK)","All","All","All","1995"
"2018","Other main scheme choice","All","EU (excluding UK)","All","All","All","2170"
"2019","Other main scheme choice","All","EU (excluding UK)","All","All","All","2180"
"2020","Other main scheme choice","All","EU (excluding UK)","All","All","All","2170"
"2021","Other main scheme choice","All","EU (excluding UK)","All","All","All","810"
"2022","Other main scheme choice","All","EU (excluding UK)","All","All","All","745"
"2023","Other main scheme choice","All","EU (excluding UK)","All","All","All","520"
"2006","Extra","All","EU (excluding UK)","All","All","All","150"
"2007","Extra","All","EU (excluding UK)","All","All","All","155"
"2008","Extra","All","EU (excluding UK)","All","All","All","230"
"2009","Extra","All","EU (excluding UK)","All","All","All","300"
"2010","Extra","All","EU (excluding UK)","All","All","All","350"
"2011","Extra","All","EU (excluding UK)","All","All","All","435"
"2012","Extra","All","EU (excluding UK)","All","All","All","370"
"2013","Extra","All","EU (excluding UK)","All","All","All","360"
"2014","Extra","All","EU (excluding UK)","All","All","All","375"
"2015","Extra","All","EU (excluding UK)","All","All","All","410"
"2016","Extra","All","EU (excluding UK)","All","All","All","415"
"2017","Extra","All","EU (excluding UK)","All","All","All","325"
"2018","Extra","All","EU (excluding UK)","All","All","All","320"
"2019","Extra","All","EU (excluding UK)","All","All","All","270"
"2020","Extra","All","EU (excluding UK)","All","All","All","255"
"2021","Extra","All","EU (excluding UK)","All","All","All","115"
"2022","Extra","All","EU (excluding UK)","All","All","All","95"
