"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2023","RPA","All","Not EU","Male","All","All","25"
"2019","Main scheme firm choice","All","Not EU","Male","All","All","25"
"2020","Main scheme firm choice","All","Not EU","Male","All","All","40"
"2021","Main scheme firm choice","All","Not EU","Male","All","All","50"
"2022","Main scheme firm choice","All","Not EU","Male","All","All","85"
"2023","Main scheme firm choice","All","Not EU","Male","All","All","85"
"2022","Main scheme insurance choice","All","Not EU","Male","All","All","5"
"2020","Main scheme Clearing","All","Not EU","Male","All","All","5"
"2021","Main scheme Clearing","All","Not EU","Male","All","All","5"
"2022","Main scheme Clearing","All","Not EU","Male","All","All","5"
"2023","Main scheme Clearing","All","Not EU","Male","All","All","10"
"2023","Other main scheme choice","All","EU (excluding UK)","Male","All","All","5"
"2019","Main scheme firm choice","All","EU (excluding UK)","Male","All","All","25"
"2020","Main scheme firm choice","All","EU (excluding UK)","Male","All","All","30"
"2021","Main scheme firm choice","All","EU (excluding UK)","Male","All","All","15"
"2022","Main scheme firm choice","All","EU (excluding UK)","Male","All","All","10"
"2023","Main scheme firm choice","All","EU (excluding UK)","Male","All","All","15"
"2020","Main scheme Clearing","All","EU (excluding UK)","Male","All","All","5"
"2021","Main scheme Clearing","All","EU (excluding UK)","Male","All","All","5"
"2022","Main scheme Clearing","All","EU (excluding UK)","Male","All","All","5"
"2019","All","All","Northern Ireland","Female","All","All","950"
"2020","All","All","Northern Ireland","Female","All","All","1155"
"2021","All","All","Northern Ireland","Female","All","All","1115"
"2022","All","All","Northern Ireland","Female","All","All","1010"
"2023","All","All","Northern Ireland","Female","All","All","855"
"2019","All","All","England","Female","All","All","17275"
"2020","All","All","England","Female","All","All","22000"
"2021","All","All","England","Female","All","All","22405"
"2022","All","All","England","Female","All","All","19875"
"2023","All","All","England","Female","All","All","17480"
"2019","All","All","Scotland","Female","All","All","3085"
"2020","All","All","Scotland","Female","All","All","3635"
"2021","All","All","Scotland","Female","All","All","3695"
"2022","All","All","Scotland","Female","All","All","3455"
"2023","All","All","Scotland","Female","All","All","3075"
"2019","All","All","Wales","Female","All","All","1475"
"2020","All","All","Wales","Female","All","All","1610"
"2021","All","All","Wales","Female","All","All","1645"
"2022","All","All","Wales","Female","All","All","1225"
"2023","All","All","Wales","Female","All","All","940"
"2019","All","All","Not EU","Female","All","All","185"
"2020","All","All","Not EU","Female","All","All","285"
"2021","All","All","Not EU","Female","All","All","300"
"2022","All","All","Not EU","Female","All","All","460"
"2023","All","All","Not EU","Female","All","All","510"
"2019","All","All","EU (excluding UK)","Female","All","All","350"
"2020","All","All","EU (excluding UK)","Female","All","All","410"
"2021","All","All","EU (excluding UK)","Female","All","All","325"
"2022","All","All","EU (excluding UK)","Female","All","All","225"
"2023","All","All","EU (excluding UK)","Female","All","All","225"
"2019","All","All","Northern Ireland","Male","All","All","70"
"2020","All","All","Northern Ireland","Male","All","All","85"
"2021","All","All","Northern Ireland","Male","All","All","85"
"2022","All","All","Northern Ireland","Male","All","All","75"
"2023","All","All","Northern Ireland","Male","All","All","80"
"2019","All","All","England","Male","All","All","2010"
"2020","All","All","England","Male","All","All","2770"
"2021","All","All","England","Male","All","All","2530"
"2022","All","All","England","Male","All","All","2500"
"2023","All","All","England","Male","All","All","2570"
"2019","All","All","Scotland","Male","All","All","300"
"2020","All","All","Scotland","Male","All","All","380"
"2021","All","All","Scotland","Male","All","All","360"
"2022","All","All","Scotland","Male","All","All","365"
"2023","All","All","Scotland","Male","All","All","320"
"2019","All","All","Wales","Male","All","All","125"
"2020","All","All","Wales","Male","All","All","140"
"2021","All","All","Wales","Male","All","All","150"
"2022","All","All","Wales","Male","All","All","110"
"2023","All","All","Wales","Male","All","All","120"
"2019","All","All","Not EU","Male","All","All","35"
"2020","All","All","Not EU","Male","All","All","75"
"2021","All","All","Not EU","Male","All","All","70"
"2022","All","All","Not EU","Male","All","All","125"
"2023","All","All","Not EU","Male","All","All","140"
"2019","All","All","EU (excluding UK)","Male","All","All","30"
"2020","All","All","EU (excluding UK)","Male","All","All","35"
"2021","All","All","EU (excluding UK)","Male","All","All","20"
"2022","All","All","EU (excluding UK)","Male","All","All","20"
"2023","All","All","EU (excluding UK)","Male","All","All","20"
"2019","Other main scheme choice","17 and under","All","Female","All","All","5"
"2020","Other main scheme choice","17 and under","All","Female","All","All","5"
"2020","Direct Clearing","17 and under","All","Female","All","All","5"
"2022","Direct Clearing","17 and under","All","Female","All","All","5"
"2023","Direct Clearing","17 and under","All","Female","All","All","5"
"2020","RPA","17 and under","All","Female","All","All","5"
"2022","RPA","17 and under","All","Female","All","All","5"
"2023","RPA","17 and under","All","Female","All","All","10"
"2019","Main scheme firm choice","17 and under","All","Female","All","All","30"
"2020","Main scheme firm choice","17 and under","All","Female","All","All","30"
"2021","Main scheme firm choice","17 and under","All","Female","All","All","30"
"2022","Main scheme firm choice","17 and under","All","Female","All","All","50"
"2023","Main scheme firm choice","17 and under","All","Female","All","All","45"
"2020","Main scheme insurance choice","17 and under","All","Female","All","All","5"
"2023","Main scheme insurance choice","17 and under","All","Female","All","All","5"
"2019","Main scheme Clearing","17 and under","All","Female","All","All","5"
"2020","Main scheme Clearing","17 and under","All","Female","All","All","10"
"2021","Main scheme Clearing","17 and under","All","Female","All","All","5"
"2022","Main scheme Clearing","17 and under","All","Female","All","All","5"
"2023","Main scheme Clearing","17 and under","All","Female","All","All","10"
"2019","Other main scheme choice","18","All","Female","All","All","250"
"2020","Other main scheme choice","18","All","Female","All","All","350"
"2021","Other main scheme choice","18","All","Female","All","All","245"
"2022","Other main scheme choice","18","All","Female","All","All","345"
"2023","Other main scheme choice","18","All","Female","All","All","310"
"2019","Extra","18","All","Female","All","All","90"
"2020","Extra","18","All","Female","All","All","140"
"2021","Extra","18","All","Female","All","All","180"
"2022","Extra","18","All","Female","All","All","200"
"2023","Extra","18","All","Female","All","All","150"
"2019","Direct Clearing","18","All","Female","All","All","25"
"2020","Direct Clearing","18","All","Female","All","All","65"
"2021","Direct Clearing","18","All","Female","All","All","20"
"2022","Direct Clearing","18","All","Female","All","All","20"
"2023","Direct Clearing","18","All","Female","All","All","40"
"2019","RPA","18","All","Female","All","All","20"
"2020","RPA","18","All","Female","All","All","35"
"2021","RPA","18","All","Female","All","All","15"
"2022","RPA","18","All","Female","All","All","15"
"2023","RPA","18","All","Female","All","All","40"
"2019","Adjustment","18","All","Female","All","All","5"
"2021","Adjustment","18","All","Female","All","All","5"
"2019","Main scheme firm choice","18","All","Female","All","All","4275"
"2020","Main scheme firm choice","18","All","Female","All","All","5150"
"2021","Main scheme firm choice","18","All","Female","All","All","6305"
"2022","Main scheme firm choice","18","All","Female","All","All","5530"
"2023","Main scheme firm choice","18","All","Female","All","All","4430"
"2019","Main scheme insurance choice","18","All","Female","All","All","230"
"2020","Main scheme insurance choice","18","All","Female","All","All","265"
"2021","Main scheme insurance choice","18","All","Female","All","All","285"
"2022","Main scheme insurance choice","18","All","Female","All","All","220"
"2023","Main scheme insurance choice","18","All","Female","All","All","220"
"2019","Main scheme Clearing","18","All","Female","All","All","680"
"2020","Main scheme Clearing","18","All","Female","All","All","980"
"2021","Main scheme Clearing","18","All","Female","All","All","795"
"2022","Main scheme Clearing","18","All","Female","All","All","940"
"2023","Main scheme Clearing","18","All","Female","All","All","1020"
"2019","Other main scheme choice","19","All","Female","All","All","145"
"2020","Other main scheme choice","19","All","Female","All","All","220"
"2021","Other main scheme choice","19","All","Female","All","All","120"
"2022","Other main scheme choice","19","All","Female","All","All","140"
"2023","Other main scheme choice","19","All","Female","All","All","145"
"2019","Extra","19","All","Female","All","All","65"
"2020","Extra","19","All","Female","All","All","65"
"2021","Extra","19","All","Female","All","All","75"
"2022","Extra","19","All","Female","All","All","70"
"2023","Extra","19","All","Female","All","All","45"
"2019","Direct Clearing","19","All","Female","All","All","85"
"2020","Direct Clearing","19","All","Female","All","All","110"
"2021","Direct Clearing","19","All","Female","All","All","50"
"2022","Direct Clearing","19","All","Female","All","All","90"
"2023","Direct Clearing","19","All","Female","All","All","125"
"2019","RPA","19","All","Female","All","All","55"
"2020","RPA","19","All","Female","All","All","45"
"2021","RPA","19","All","Female","All","All","50"
"2022","RPA","19","All","Female","All","All","65"
"2023","RPA","19","All","Female","All","All","120"
"2019","Main scheme firm choice","19","All","Female","All","All","2220"
"2020","Main scheme firm choice","19","All","Female","All","All","2250"
"2021","Main scheme firm choice","19","All","Female","All","All","2370"
"2022","Main scheme firm choice","19","All","Female","All","All","2040"
"2023","Main scheme firm choice","19","All","Female","All","All","1745"
"2019","Main scheme insurance choice","19","All","Female","All","All","75"
"2020","Main scheme insurance choice","19","All","Female","All","All","75"
"2021","Main scheme insurance choice","19","All","Female","All","All","60"
"2022","Main scheme insurance choice","19","All","Female","All","All","50"
"2023","Main scheme insurance choice","19","All","Female","All","All","40"
"2019","Main scheme Clearing","19","All","Female","All","All","290"
"2020","Main scheme Clearing","19","All","Female","All","All","330"
"2021","Main scheme Clearing","19","All","Female","All","All","320"
"2022","Main scheme Clearing","19","All","Female","All","All","330"
"2023","Main scheme Clearing","19","All","Female","All","All","325"
"2019","Other main scheme choice","20","All","Female","All","All","95"
"2020","Other main scheme choice","20","All","Female","All","All","175"
"2021","Other main scheme choice","20","All","Female","All","All","80"
