"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","Female","18","Northern Ireland","All","Main scheme application","850","275","0.323","0"
"2020","Female","18","Northern Ireland","All","Main scheme application","865","390","0.45","0"
"2021","Female","18","Northern Ireland","All","Main scheme application","1080","395","0.368","0"
"2022","Female","18","Northern Ireland","All","Main scheme application","1070","355","0.332","0"
"2023","Female","18","Northern Ireland","All","Main scheme application","860","255","0.296","0"
"2019","Male","18","Northern Ireland","All","Main scheme application","60","10","0.194","0"
"2020","Male","18","Northern Ireland","All","Main scheme application","55","10","0.2","0"
"2021","Male","18","Northern Ireland","All","Main scheme application","80","25","0.313","0"
"2022","Male","18","Northern Ireland","All","Main scheme application","65","15","0.23800000000000002","0"
"2023","Male","18","Northern Ireland","All","Main scheme application","60","20","0.34500000000000003","0"
"2019","Female","19","Northern Ireland","All","Main scheme application","370","145","0.397","0"
"2020","Female","19","Northern Ireland","All","Main scheme application","345","180","0.522","0"
"2021","Female","19","Northern Ireland","All","Main scheme application","380","165","0.43","0"
"2022","Female","19","Northern Ireland","All","Main scheme application","305","105","0.342","0"
"2023","Female","19","Northern Ireland","All","Main scheme application","235","90","0.383","0"
"2019","Male","19","Northern Ireland","All","Main scheme application","25","10"," ","0"
"2020","Male","19","Northern Ireland","All","Main scheme application","30","15","0.438","0"
"2021","Male","19","Northern Ireland","All","Main scheme application","30","10"," ","0"
"2022","Male","19","Northern Ireland","All","Main scheme application","25","5"," ","0"
"2023","Male","19","Northern Ireland","All","Main scheme application","15","5"," ","0"
"2019","Female","20","Northern Ireland","All","Main scheme application","185","75","0.399","0"
"2020","Female","20","Northern Ireland","All","Main scheme application","165","95","0.5750000000000001","0"
"2021","Female","20","Northern Ireland","All","Main scheme application","160","60","0.369","0"
"2022","Female","20","Northern Ireland","All","Main scheme application","165","70","0.419","0"
"2023","Female","20","Northern Ireland","All","Main scheme application","140","55","0.41300000000000003","0"
"2019","Male","20","Northern Ireland","All","Main scheme application","15","5"," ","0"
"2020","Male","20","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2021","Male","20","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2022","Male","20","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2023","Male","20","Northern Ireland","All","Main scheme application","15","5"," ","0"
"2019","Female","21 - 24","Northern Ireland","All","Main scheme application","305","140","0.463","0"
"2020","Female","21 - 24","Northern Ireland","All","Main scheme application","280","145","0.513","0"
"2021","Female","21 - 24","Northern Ireland","All","Main scheme application","380","145","0.379","0"
"2022","Female","21 - 24","Northern Ireland","All","Main scheme application","265","100","0.371","0"
"2023","Female","21 - 24","Northern Ireland","All","Main scheme application","215","85","0.394","0"
"2019","Male","21 - 24","Northern Ireland","All","Main scheme application","35","15","0.389","0"
"2020","Male","21 - 24","Northern Ireland","All","Main scheme application","35","10","0.314","0"
"2021","Male","21 - 24","Northern Ireland","All","Main scheme application","45","20","0.391","0"
"2022","Male","21 - 24","Northern Ireland","All","Main scheme application","35","10","0.27","0"
"2023","Male","21 - 24","Northern Ireland","All","Main scheme application","35","15","0.457","0"
"2019","Female","25 - 29","Northern Ireland","All","Main scheme application","185","90","0.481","0"
"2020","Female","25 - 29","Northern Ireland","All","Main scheme application","175","80","0.466","0"
"2021","Female","25 - 29","Northern Ireland","All","Main scheme application","230","75","0.322","0"
"2022","Female","25 - 29","Northern Ireland","All","Main scheme application","155","55","0.34800000000000003","0"
"2023","Female","25 - 29","Northern Ireland","All","Main scheme application","125","45","0.36","0"
"2019","Male","25 - 29","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2020","Male","25 - 29","Northern Ireland","All","Main scheme application","20","10"," ","0"
"2021","Male","25 - 29","Northern Ireland","All","Main scheme application","20","10"," ","0"
"2022","Male","25 - 29","Northern Ireland","All","Main scheme application","20","0"," ","0"
"2023","Male","25 - 29","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2019","Female","30 - 34","Northern Ireland","All","Main scheme application","145","55","0.366","0"
"2020","Female","30 - 34","Northern Ireland","All","Main scheme application","125","55","0.439","0"
"2021","Female","30 - 34","Northern Ireland","All","Main scheme application","145","50","0.357","0"
"2022","Female","30 - 34","Northern Ireland","All","Main scheme application","125","30","0.258","0"
"2023","Female","30 - 34","Northern Ireland","All","Main scheme application","100","40","0.4","0"
"2019","Male","30 - 34","Northern Ireland","All","Main scheme application","15","10","0.625","0"
"2020","Male","30 - 34","Northern Ireland","All","Main scheme application","15","10"," ","0"
"2021","Male","30 - 34","Northern Ireland","All","Main scheme application","20","10","0.524","0"
"2022","Male","30 - 34","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2023","Male","30 - 34","Northern Ireland","All","Main scheme application","10","0"," ","0"
"2019","Female","35 and over","Northern Ireland","All","Main scheme application","155","70","0.433","0"
"2020","Female","35 and over","Northern Ireland","All","Main scheme application","140","80","0.553","0"
"2021","Female","35 and over","Northern Ireland","All","Main scheme application","175","55","0.318","0"
"2022","Female","35 and over","Northern Ireland","All","Main scheme application","160","55","0.342","0"
"2023","Female","35 and over","Northern Ireland","All","Main scheme application","125","45","0.34400000000000003","0"
"2019","Male","35 and over","Northern Ireland","All","Main scheme application","15","5"," ","0"
"2020","Male","35 and over","Northern Ireland","All","Main scheme application","20","10"," ","0"
"2021","Male","35 and over","Northern Ireland","All","Main scheme application","25","5"," ","0"
"2022","Male","35 and over","Northern Ireland","All","Main scheme application","25","5"," ","0"
"2023","Male","35 and over","Northern Ireland","All","Main scheme application","20","5"," ","0"
"2019","Female","17 and under","England","All","Main scheme application","10","5"," ","0"
"2020","Female","17 and under","England","All","Main scheme application","15","5"," ","0"
"2021","Female","17 and under","England","All","Main scheme application","20","5"," ","0"
"2022","Female","17 and under","England","All","Main scheme application","20","5"," ","0"
"2023","Female","17 and under","England","All","Main scheme application","30","5"," ","0"
"2022","Male","17 and under","England","All","Main scheme application","5","0"," ","0"
"2023","Male","17 and under","England","All","Main scheme application","5","0"," ","0"
"2019","Female","18","England","All","Main scheme application","6530","3590","0.55","0"
"2020","Female","18","England","All","Main scheme application","7245","4350","0.6","0"
"2021","Female","18","England","All","Main scheme application","9130","5315","0.582","0"
"2022","Female","18","England","All","Main scheme application","9295","4785","0.515","0"
"2023","Female","18","England","All","Main scheme application","7645","3905","0.511","0"
"2019","Male","18","England","All","Main scheme application","280","145","0.514","0"
"2020","Male","18","England","All","Main scheme application","290","160","0.548","0"
"2021","Male","18","England","All","Main scheme application","410","195","0.47600000000000003","0"
"2022","Male","18","England","All","Main scheme application","545","260","0.47700000000000004","0"
"2023","Male","18","England","All","Main scheme application","465","200","0.43","0"
"2019","Female","19","England","All","Main scheme application","3140","1675","0.534","0"
"2020","Female","19","England","All","Main scheme application","3180","1750","0.549","0"
"2021","Female","19","England","All","Main scheme application","3635","1825","0.502","0"
"2022","Female","19","England","All","Main scheme application","3635","1675","0.461","0"
"2023","Female","19","England","All","Main scheme application","3085","1395","0.453","0"
"2019","Male","19","England","All","Main scheme application","215","100","0.47200000000000003","0"
"2020","Male","19","England","All","Main scheme application","220","115","0.518","0"
"2021","Male","19","England","All","Main scheme application","240","115","0.492","0"
"2022","Male","19","England","All","Main scheme application","260","105","0.405","0"
"2023","Male","19","England","All","Main scheme application","245","105","0.423","0"
"2019","Female","20","England","All","Main scheme application","1740","900","0.518","0"
"2020","Female","20","England","All","Main scheme application","1965","1110","0.5640000000000001","0"
"2021","Female","20","England","All","Main scheme application","2090","995","0.47600000000000003","0"
"2022","Female","20","England","All","Main scheme application","1940","880","0.453","0"
"2023","Female","20","England","All","Main scheme application","1840","865","0.47100000000000003","0"
"2019","Male","20","England","All","Main scheme application","155","75","0.503","0"
"2020","Male","20","England","All","Main scheme application","155","70","0.458","0"
"2021","Male","20","England","All","Main scheme application","190","75","0.385","0"
"2022","Male","20","England","All","Main scheme application","195","85","0.448","0"
