"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2021","Female","21 - 24","All","Main scheme applicant","All","1790","760","0.423","0"
"2022","Female","21 - 24","All","Main scheme applicant","All","1795","1075","0.599","0"
"2023","Female","21 - 24","All","Main scheme applicant","All","1585","965","0.608","0"
"2019","Male","21 - 24","All","Main scheme applicant","All","495","200","0.405","0"
"2020","Male","21 - 24","All","Main scheme applicant","All","465","205","0.437","0"
"2021","Male","21 - 24","All","Main scheme applicant","All","590","215","0.362","0"
"2022","Male","21 - 24","All","Main scheme applicant","All","650","295","0.455","0"
"2023","Male","21 - 24","All","Main scheme applicant","All","545","310","0.5680000000000001","0"
"2019","Female","25 - 29","All","Main scheme applicant","All","1045","575","0.548","0"
"2020","Female","25 - 29","All","Main scheme applicant","All","1010","545","0.541","0"
"2021","Female","25 - 29","All","Main scheme applicant","All","1260","585","0.464","0"
"2022","Female","25 - 29","All","Main scheme applicant","All","1015","575","0.5680000000000001","0"
"2023","Female","25 - 29","All","Main scheme applicant","All","755","445","0.587","0"
"2019","Male","25 - 29","All","Main scheme applicant","All","415","190","0.457","0"
"2020","Male","25 - 29","All","Main scheme applicant","All","475","225","0.47400000000000003","0"
"2021","Male","25 - 29","All","Main scheme applicant","All","550","210","0.383","0"
"2022","Male","25 - 29","All","Main scheme applicant","All","475","245","0.518","0"
"2023","Male","25 - 29","All","Main scheme applicant","All","390","215","0.554","0"
"2019","Female","30 - 34","All","Main scheme applicant","All","450","210","0.466","0"
"2020","Female","30 - 34","All","Main scheme applicant","All","470","260","0.55","0"
"2021","Female","30 - 34","All","Main scheme applicant","All","520","205","0.39","0"
"2022","Female","30 - 34","All","Main scheme applicant","All","405","230","0.5740000000000001","0"
"2023","Female","30 - 34","All","Main scheme applicant","All","340","195","0.58","0"
"2019","Male","30 - 34","All","Main scheme applicant","All","220","105","0.47300000000000003","0"
"2020","Male","30 - 34","All","Main scheme applicant","All","230","105","0.454","0"
"2021","Male","30 - 34","All","Main scheme applicant","All","250","105","0.40900000000000003","0"
"2022","Male","30 - 34","All","Main scheme applicant","All","250","130","0.52","0"
"2023","Male","30 - 34","All","Main scheme applicant","All","165","80","0.485","0"
"2019","Female","35 and over","All","Main scheme applicant","All","800","360","0.446","0"
"2020","Female","35 and over","All","Main scheme applicant","All","865","410","0.47200000000000003","0"
"2021","Female","35 and over","All","Main scheme applicant","All","910","360","0.395","0"
"2022","Female","35 and over","All","Main scheme applicant","All","725","375","0.514","0"
"2023","Female","35 and over","All","Main scheme applicant","All","605","340","0.561","0"
"2019","Male","35 and over","All","Main scheme applicant","All","340","150","0.443","0"
"2020","Male","35 and over","All","Main scheme applicant","All","325","145","0.449","0"
"2021","Male","35 and over","All","Main scheme applicant","All","375","130","0.354","0"
"2022","Male","35 and over","All","Main scheme applicant","All","305","140","0.462","0"
"2023","Male","35 and over","All","Main scheme applicant","All","225","105","0.458","0"
"2019","All","21 - 24","All","Not main scheme applicant","All","25","25","0.885","0"
"2020","All","21 - 24","All","Not main scheme applicant","All","50","35","0.75","0"
"2021","All","21 - 24","All","Not main scheme applicant","All","30","20","0.75","0"
"2022","All","21 - 24","All","Not main scheme applicant","All","90","70","0.78","0"
"2023","All","21 - 24","All","Not main scheme applicant","All","110","90","0.8180000000000001","0"
"2019","All","25 - 29","All","Not main scheme applicant","All","35","30","0.8290000000000001","0"
"2020","All","25 - 29","All","Not main scheme applicant","All","70","55","0.797","0"
"2021","All","25 - 29","All","Not main scheme applicant","All","20","15","0.684","0"
"2022","All","25 - 29","All","Not main scheme applicant","All","70","50","0.743","0"
"2023","All","25 - 29","All","Not main scheme applicant","All","60","50","0.845","0"
"2019","All","30 - 34","All","Not main scheme applicant","All","10","5"," ","0"
"2020","All","30 - 34","All","Not main scheme applicant","All","20","15","0.81","0"
"2021","All","30 - 34","All","Not main scheme applicant","All","15","10","0.769","0"
"2022","All","30 - 34","All","Not main scheme applicant","All","25","15","0.609","0"
"2023","All","30 - 34","All","Not main scheme applicant","All","30","25","0.862","0"
"2019","All","35 and over","All","Not main scheme applicant","All","35","20","0.667","0"
"2020","All","35 and over","All","Not main scheme applicant","All","55","40","0.722","0"
"2021","All","35 and over","All","Not main scheme applicant","All","30","25","0.742","0"
"2022","All","35 and over","All","Not main scheme applicant","All","55","40","0.741","0"
"2023","All","35 and over","All","Not main scheme applicant","All","65","50","0.8250000000000001","0"
"2022","All","17 and under","All","Main scheme applicant","All","5","0"," ","0"
"2019","All","18","All","Main scheme applicant","All","15","0"," ","0"
"2020","All","18","All","Main scheme applicant","All","30","0"," ","0"
"2021","All","18","All","Main scheme applicant","All","25","0"," ","0"
"2022","All","18","All","Main scheme applicant","All","50","0"," ","0"
"2023","All","18","All","Main scheme applicant","All","40","0"," ","0"
"2019","All","19","All","Main scheme applicant","All","10","0"," ","0"
"2020","All","19","All","Main scheme applicant","All","10","0"," ","0"
"2021","All","19","All","Main scheme applicant","All","5","0"," ","0"
"2022","All","19","All","Main scheme applicant","All","15","0"," ","0"
"2023","All","19","All","Main scheme applicant","All","15","0"," ","0"
"2019","All","20","All","Main scheme applicant","All","10","0"," ","0"
"2020","All","20","All","Main scheme applicant","All","15","0"," ","0"
"2021","All","20","All","Main scheme applicant","All","15","0"," ","0"
"2022","All","20","All","Main scheme applicant","All","15","0"," ","0"
"2023","All","20","All","Main scheme applicant","All","15","0"," ","0"
"2019","All","21 - 24","All","Main scheme applicant","All","1845","920","0.5","0"
"2020","All","21 - 24","All","Main scheme applicant","All","1950","990","0.508","0"
"2021","All","21 - 24","All","Main scheme applicant","All","2380","970","0.40800000000000003","0"
"2022","All","21 - 24","All","Main scheme applicant","All","2445","1370","0.561","0"
"2023","All","21 - 24","All","Main scheme applicant","All","2130","1275","0.598","0"
"2019","All","25 - 29","All","Main scheme applicant","All","1460","765","0.522","0"
"2020","All","25 - 29","All","Main scheme applicant","All","1485","770","0.52","0"
"2021","All","25 - 29","All","Main scheme applicant","All","1810","795","0.439","0"
"2022","All","25 - 29","All","Main scheme applicant","All","1485","820","0.552","0"
"2023","All","25 - 29","All","Main scheme applicant","All","1150","660","0.5760000000000001","0"
"2019","All","30 - 34","All","Main scheme applicant","All","670","315","0.468","0"
"2020","All","30 - 34","All","Main scheme applicant","All","700","360","0.519","0"
"2021","All","30 - 34","All","Main scheme applicant","All","775","305","0.396","0"
"2022","All","30 - 34","All","Main scheme applicant","All","655","365","0.553","0"
"2023","All","30 - 34","All","Main scheme applicant","All","505","275","0.549","0"
"2019","All","35 and over","All","Main scheme applicant","All","1145","510","0.445","0"
"2020","All","35 and over","All","Main scheme applicant","All","1190","555","0.466","0"
"2021","All","35 and over","All","Main scheme applicant","All","1285","490","0.383","0"
"2022","All","35 and over","All","Main scheme applicant","All","1030","515","0.499","0"
"2023","All","35 and over","All","Main scheme applicant","All","830","445","0.533","0"
"2019","Female","All","All","Not main scheme applicant","All","70","50","0.735","0"
"2020","Female","All","All","Not main scheme applicant","All","110","80","0.723","0"
"2021","Female","All","All","Not main scheme applicant","All","60","45","0.721","0"
"2022","Female","All","All","Not main scheme applicant","All","150","110","0.73","0"
"2023","Female","All","All","Not main scheme applicant","All","155","125","0.81","0"
"2019","Male","All","All","Not main scheme applicant","All","35","30","0.861","0"
"2020","Male","All","All","Not main scheme applicant","All","80","65","0.8250000000000001","0"
"2021","Male","All","All","Not main scheme applicant","All","30","25","0.767","0"
"2022","Male","All","All","Not main scheme applicant","All","90","70","0.767","0"
"2023","Male","All","All","Not main scheme applicant","All","105","90","0.86","0"
"2019","Female","All","All","Main scheme applicant","All","3675","1865","0.507","0"
"2020","Female","All","All","Main scheme applicant","All","3875","2005","0.517","0"
"2021","Female","All","All","Main scheme applicant","All","4525","1905","0.421","0"
"2022","Female","All","All","Main scheme applicant","All","4000","2255","0.5640000000000001","0"
"2023","Female","All","All","Main scheme applicant","All","3325","1945","0.585","0"
"2019","Male","All","All","Main scheme applicant","All","1480","645","0.436","0"
"2020","Male","All","All","Main scheme applicant","All","1505","680","0.45","0"
"2021","Male","All","All","Main scheme applicant","All","1775","660","0.371","0"
"2022","Male","All","All","Main scheme applicant","All","1700","815","0.47900000000000004","0"
"2023","Male","All","All","Main scheme applicant","All","1360","710","0.524","0"
"2019","All","All","All","Not main scheme applicant","All","105","80","0.779","0"
"2020","All","All","All","Not main scheme applicant","All","190","145","0.766","0"
"2021","All","All","All","Not main scheme applicant","All","90","65","0.736","0"
"2022","All","All","All","Not main scheme applicant","All","240","175","0.744","0"
"2023","All","All","All","Not main scheme applicant","All","260","215","0.8310000000000001","0"
"2019","All","All","All","Main scheme applicant","All","5155","2510","0.487","0"
"2020","All","All","All","Main scheme applicant","All","5380","2680","0.498","0"
"2021","All","All","All","Main scheme applicant","All","6300","2565","0.40700000000000003","0"
"2022","All","All","All","Main scheme applicant","All","5700","3070","0.539","0"
"2023","All","All","All","Main scheme applicant","All","4685","2655","0.5670000000000001","0"
"2019","Female","21 - 24","Northern Ireland","All","All","45","10","0.222","0"
"2020","Female","21 - 24","Northern Ireland","All","All","35","10"," ","0"
"2021","Female","21 - 24","Northern Ireland","All","All","45","15","0.311","0"
"2022","Female","21 - 24","Northern Ireland","All","All","30","10"," ","0"
"2023","Female","21 - 24","Northern Ireland","All","All","20","5"," ","0"
"2019","Male","21 - 24","Northern Ireland","All","All","15","0"," ","0"
"2020","Male","21 - 24","Northern Ireland","All","All","10","0"," ","0"
"2021","Male","21 - 24","Northern Ireland","All","All","20","0"," ","0"
"2022","Male","21 - 24","Northern Ireland","All","All","15","5"," ","0"
"2023","Male","21 - 24","Northern Ireland","All","All","5","0"," ","0"
"2019","Female","25 - 29","Northern Ireland","All","All","15","10"," ","0"
"2020","Female","25 - 29","Northern Ireland","All","All","15","5"," ","0"
"2021","Female","25 - 29","Northern Ireland","All","All","15","5"," ","0"
"2022","Female","25 - 29","Northern Ireland","All","All","10","5"," ","0"
"2023","Female","25 - 29","Northern Ireland","All","All","10","5"," ","0"
"2019","Male","25 - 29","Northern Ireland","All","All","10","5"," ","0"
"2020","Male","25 - 29","Northern Ireland","All","All","5","0"," ","0"
"2021","Male","25 - 29","Northern Ireland","All","All","10","5"," ","0"
"2022","Male","25 - 29","Northern Ireland","All","All","5","0"," ","0"
"2023","Male","25 - 29","Northern Ireland","All","All","5","0"," ","0"
"2021","Female","30 - 34","Northern Ireland","All","All","5","0"," ","0"
"2022","Female","30 - 34","Northern Ireland","All","All","5","0"," ","0"
"2020","Male","30 - 34","Northern Ireland","All","All","5","0"," ","0"
"2019","Female","35 and over","Northern Ireland","All","All","5","0"," ","0"
"2020","Female","18","England","All","All","5","0"," ","0"
"2022","Female","18","England","All","All","5","0"," ","0"
"2023","Male","18","England","All","All","5","0"," ","0"
"2019","Female","21 - 24","England","All","All","55","25","0.491","0"
"2020","Female","21 - 24","England","All","All","40","20","0.45","0"
