"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2019","All","18","Wales","All","1950","795","0.40900000000000003"
"2020","All","18","Wales","All","2200","905","0.41200000000000003"
"2021","All","18","Wales","All","2530","1055","0.417"
"2022","All","18","Wales","All","2455","1005","0.40900000000000003"
"2023","All","18","Wales","All","1750","880","0.502"
"2019","All","19","Wales","All","1220","495","0.404"
"2020","All","19","Wales","All","960","395","0.41400000000000003"
"2021","All","19","Wales","All","1025","420","0.41000000000000003"
"2022","All","19","Wales","All","920","370","0.4"
"2023","All","19","Wales","All","635","285","0.447"
"2019","All","20","Wales","All","515","185","0.359"
"2020","All","20","Wales","All","495","185","0.378"
"2021","All","20","Wales","All","620","225","0.366"
"2022","All","20","Wales","All","400","165","0.41000000000000003"
"2023","All","20","Wales","All","385","150","0.392"
"2019","All","21 - 24","Wales","All","1135","480","0.423"
"2020","All","21 - 24","Wales","All","1245","500","0.401"
"2021","All","21 - 24","Wales","All","1350","550","0.40900000000000003"
"2022","All","21 - 24","Wales","All","955","360","0.378"
"2023","All","21 - 24","Wales","All","685","270","0.393"
"2019","All","25 - 29","Wales","All","980","445","0.454"
"2020","All","25 - 29","Wales","All","1110","505","0.457"
"2021","All","25 - 29","Wales","All","1135","505","0.446"
"2022","All","25 - 29","Wales","All","970","435","0.449"
"2023","All","25 - 29","Wales","All","570","230","0.4"
"2019","All","30 - 34","Wales","All","590","280","0.47800000000000004"
"2020","All","30 - 34","Wales","All","705","320","0.452"
"2021","All","30 - 34","Wales","All","755","325","0.432"
"2022","All","30 - 34","Wales","All","675","275","0.41000000000000003"
"2023","All","30 - 34","Wales","All","460","220","0.47400000000000003"
"2019","All","35 and over","Wales","All","835","340","0.41000000000000003"
"2020","All","35 and over","Wales","All","940","385","0.40700000000000003"
"2021","All","35 and over","Wales","All","1000","445","0.447"
"2022","All","35 and over","Wales","All","910","390","0.427"
"2023","All","35 and over","Wales","All","695","305","0.44"
"2019","All","17 and under","Not EU","All","70","10","0.14300000000000002"
"2020","All","17 and under","Not EU","All","140","30","0.229"
"2021","All","17 and under","Not EU","All","220","45","0.2"
"2022","All","17 and under","Not EU","All","440","55","0.13"
"2023","All","17 and under","Not EU","All","445","45","0.101"
"2019","All","18","Not EU","All","380","135","0.353"
"2020","All","18","Not EU","All","485","170","0.355"
"2021","All","18","Not EU","All","790","170","0.213"
"2022","All","18","Not EU","All","1235","230","0.188"
"2023","All","18","Not EU","All","1175","270","0.231"
"2019","All","19","Not EU","All","275","75","0.265"
"2020","All","19","Not EU","All","400","115","0.28500000000000003"
"2021","All","19","Not EU","All","710","120","0.17"
"2022","All","19","Not EU","All","1650","240","0.147"
"2023","All","19","Not EU","All","1295","270","0.21"
"2019","All","20","Not EU","All","190","50","0.258"
"2020","All","20","Not EU","All","275","70","0.258"
"2021","All","20","Not EU","All","465","95","0.209"
"2022","All","20","Not EU","All","780","125","0.158"
"2023","All","20","Not EU","All","840","120","0.14400000000000002"
"2019","All","21 - 24","Not EU","All","495","90","0.182"
"2020","All","21 - 24","Not EU","All","660","145","0.221"
"2021","All","21 - 24","Not EU","All","1090","190","0.176"
"2022","All","21 - 24","Not EU","All","1655","220","0.132"
"2023","All","21 - 24","Not EU","All","1875","285","0.151"
"2019","All","25 - 29","Not EU","All","490","90","0.188"
"2020","All","25 - 29","Not EU","All","760","170","0.221"
"2021","All","25 - 29","Not EU","All","1340","205","0.154"
"2022","All","25 - 29","Not EU","All","2205","335","0.151"
"2023","All","25 - 29","Not EU","All","2265","390","0.17200000000000001"
"2019","All","30 - 34","Not EU","All","365","75","0.20800000000000002"
"2020","All","30 - 34","Not EU","All","645","135","0.20600000000000002"
"2021","All","30 - 34","Not EU","All","1095","175","0.158"
"2022","All","30 - 34","Not EU","All","1685","235","0.138"
"2023","All","30 - 34","Not EU","All","1650","225","0.136"
"2019","All","35 and over","Not EU","All","480","80","0.169"
"2020","All","35 and over","Not EU","All","835","155","0.188"
"2021","All","35 and over","Not EU","All","1400","200","0.14300000000000002"
"2022","All","35 and over","Not EU","All","2080","260","0.125"
"2023","All","35 and over","Not EU","All","1690","205","0.122"
"2019","All","17 and under","EU (excluding UK)","All","210","50","0.23800000000000002"
"2020","All","17 and under","EU (excluding UK)","All","165","50","0.297"
"2021","All","17 and under","EU (excluding UK)","All","190","35","0.184"
"2022","All","17 and under","EU (excluding UK)","All","185","45","0.232"
"2023","All","17 and under","EU (excluding UK)","All","125","50","0.384"
"2019","All","18","EU (excluding UK)","All","800","195","0.243"
"2020","All","18","EU (excluding UK)","All","970","305","0.313"
"2021","All","18","EU (excluding UK)","All","1020","280","0.276"
"2022","All","18","EU (excluding UK)","All","885","225","0.256"
"2023","All","18","EU (excluding UK)","All","710","310","0.438"
"2019","All","19","EU (excluding UK)","All","1185","380","0.322"
"2020","All","19","EU (excluding UK)","All","1105","375","0.34"
"2021","All","19","EU (excluding UK)","All","1160","350","0.3"
"2022","All","19","EU (excluding UK)","All","790","225","0.28200000000000003"
"2023","All","19","EU (excluding UK)","All","650","240","0.368"
"2019","All","20","EU (excluding UK)","All","650","195","0.297"
"2020","All","20","EU (excluding UK)","All","615","195","0.317"
"2021","All","20","EU (excluding UK)","All","605","185","0.304"
"2022","All","20","EU (excluding UK)","All","505","135","0.271"
"2023","All","20","EU (excluding UK)","All","325","100","0.311"
"2019","All","21 - 24","EU (excluding UK)","All","625","175","0.277"
"2020","All","21 - 24","EU (excluding UK)","All","605","175","0.289"
"2021","All","21 - 24","EU (excluding UK)","All","770","220","0.28600000000000003"
"2022","All","21 - 24","EU (excluding UK)","All","470","105","0.219"
"2023","All","21 - 24","EU (excluding UK)","All","440","140","0.314"
"2019","All","25 - 29","EU (excluding UK)","All","165","50","0.309"
"2020","All","25 - 29","EU (excluding UK)","All","250","70","0.28"
"2021","All","25 - 29","EU (excluding UK)","All","230","50","0.209"
"2022","All","25 - 29","EU (excluding UK)","All","150","35","0.247"
"2023","All","25 - 29","EU (excluding UK)","All","115","25","0.2"
"2019","All","30 - 34","EU (excluding UK)","All","75","10","0.147"
"2020","All","30 - 34","EU (excluding UK)","All","90","25","0.3"
"2021","All","30 - 34","EU (excluding UK)","All","80","15","0.213"
"2022","All","30 - 34","EU (excluding UK)","All","55","5"," "
"2023","All","30 - 34","EU (excluding UK)","All","35","10"," "
"2019","All","35 and over","EU (excluding UK)","All","155","40","0.265"
"2020","All","35 and over","EU (excluding UK)","All","185","35","0.2"
"2021","All","35 and over","EU (excluding UK)","All","120","25","0.192"
"2022","All","35 and over","EU (excluding UK)","All","110","10","0.1"
"2023","All","35 and over","EU (excluding UK)","All","110","25","0.23600000000000002"
"2019","England","All","Northern Ireland","All","1430","450","0.316"
"2020","England","All","Northern Ireland","All","1450","580","0.4"
"2021","England","All","Northern Ireland","All","1855","875","0.47100000000000003"
"2022","England","All","Northern Ireland","All","1555","685","0.439"
"2023","England","All","Northern Ireland","All","1110","485","0.438"
"2019","Northern Ireland","All","Northern Ireland","All","5915","1700","0.28700000000000003"
"2020","Northern Ireland","All","Northern Ireland","All","5420","2115","0.39"
"2021","Northern Ireland","All","Northern Ireland","All","6500","1880","0.289"
"2022","Northern Ireland","All","Northern Ireland","All","5690","1825","0.321"
"2023","Northern Ireland","All","Northern Ireland","All","4595","1690","0.367"
"2019","Scotland","All","Northern Ireland","All","640","225","0.353"
"2020","Scotland","All","Northern Ireland","All","625","230","0.371"
"2021","Scotland","All","Northern Ireland","All","610","245","0.4"
"2022","Scotland","All","Northern Ireland","All","535","195","0.366"
"2023","Scotland","All","Northern Ireland","All","350","140","0.397"
"2019","Wales","All","Northern Ireland","All","35","10","0.314"
"2020","Wales","All","Northern Ireland","All","45","10","0.267"
"2021","Wales","All","Northern Ireland","All","105","60","0.562"
"2022","Wales","All","Northern Ireland","All","95","35","0.34700000000000003"
"2023","Wales","All","Northern Ireland","All","70","30","0.457"
"2019","England","All","England","All","92155","37955","0.41200000000000003"
"2020","England","All","England","All","108055","48060","0.445"
"2021","England","All","England","All","132165","57040","0.432"
"2022","England","All","England","All","124350","48940","0.394"
"2023","England","All","England","All","103015","42735","0.41500000000000004"
"2019","Northern Ireland","All","England","All","60","0"," "
"2020","Northern Ireland","All","England","All","50","0"," "
"2021","Northern Ireland","All","England","All","85","0"," "
"2022","Northern Ireland","All","England","All","80","5"," "
"2023","Northern Ireland","All","England","All","60","5"," "
"2019","Scotland","All","England","All","650","180","0.28"
"2020","Scotland","All","England","All","625","165","0.267"
"2021","Scotland","All","England","All","850","225","0.265"
"2022","Scotland","All","England","All","970","195","0.201"
"2023","Scotland","All","England","All","635","200","0.317"
"2019","Wales","All","England","All","1695","455","0.268"
"2020","Wales","All","England","All","1600","530","0.33"
"2021","Wales","All","England","All","2140","690","0.322"
"2022","Wales","All","England","All","2060","620","0.3"
"2023","Wales","All","England","All","1735","650","0.376"
"2019","England","All","Scotland","All","160","45","0.294"
"2020","England","All","Scotland","All","185","60","0.314"
"2021","England","All","Scotland","All","230","75","0.326"
"2022","England","All","Scotland","All","290","100","0.34800000000000003"
"2023","England","All","Scotland","All","280","70","0.257"
"2019","Northern Ireland","All","Scotland","All","15","0"," "
"2020","Northern Ireland","All","Scotland","All","5","0"," "
"2021","Northern Ireland","All","Scotland","All","5","0"," "
"2022","Northern Ireland","All","Scotland","All","10","0"," "
"2019","Scotland","All","Scotland","All","15770","6370","0.404"
"2020","Scotland","All","Scotland","All","17150","6900","0.402"
"2021","Scotland","All","Scotland","All","20030","7745","0.387"
"2022","Scotland","All","Scotland","All","17860","7350","0.41200000000000003"
"2023","Scotland","All","Scotland","All","13930","6915","0.496"
"2020","Wales","All","Scotland","All","10","0"," "
"2021","Wales","All","Scotland","All","15","5"," "
"2022","Wales","All","Scotland","All","20","0"," "
"2023","Wales","All","Scotland","All","10","0"," "
"2019","England","All","Wales","All","2175","835","0.385"
"2020","England","All","Wales","All","2270","875","0.386"
"2021","England","All","Wales","All","2690","1170","0.435"
"2022","England","All","Wales","All","2495","1070","0.429"
"2023","England","All","Wales","All","1695","665","0.394"
"2019","Northern Ireland","All","Wales","All","5","0"," "
"2021","Northern Ireland","All","Wales","All","5","0"," "
"2022","Northern Ireland","All","Wales","All","10","0"," "
"2019","Scotland","All","Wales","All","15","0"," "
"2020","Scotland","All","Wales","All","15","5"," "
"2021","Scotland","All","Wales","All","40","15","0.425"
"2022","Scotland","All","Wales","All","50","10","0.2"
"2023","Scotland","All","Wales","All","35","10","0.314"
"2019","Wales","All","Wales","All","5030","2185","0.434"
"2020","Wales","All","Wales","All","5370","2315","0.431"
"2021","Wales","All","Wales","All","5675","2345","0.41300000000000003"
"2022","Wales","All","Wales","All","4725","1920","0.406"
"2023","Wales","All","Wales","All","3455","1655","0.48"
"2019","England","All","Not EU","All","2370","510","0.215"
"2020","England","All","Not EU","All","3755","875","0.232"
"2021","England","All","Not EU","All","6340","1060","0.167"
"2022","England","All","Not EU","All","10480","1535","0.146"
"2023","England","All","Not EU","All","9975","1620","0.163"
"2019","Northern Ireland","All","Not EU","All","30","5"," "
"2020","Northern Ireland","All","Not EU","All","35","20","0.514"
"2021","Northern Ireland","All","Not EU","All","20","5"," "
"2022","Northern Ireland","All","Not EU","All","70","15","0.186"
"2023","Northern Ireland","All","Not EU","All","55","25","0.418"
"2019","Scotland","All","Not EU","All","300","90","0.293"
"2020","Scotland","All","Not EU","All","330","85","0.261"
"2021","Scotland","All","Not EU","All","560","120","0.218"
"2022","Scotland","All","Not EU","All","895","150","0.165"
"2023","Scotland","All","Not EU","All","835","160","0.194"
"2019","Wales","All","Not EU","All","55","5"," "
"2020","Wales","All","Not EU","All","85","15","0.188"
"2021","Wales","All","Not EU","All","190","15","0.079"
"2022","Wales","All","Not EU","All","285","0"," "
"2023","Wales","All","Not EU","All","370","10"," "
"2019","England","All","EU (excluding UK)","All","1475","430","0.293"
"2020","England","All","EU (excluding UK)","All","1655","515","0.312"
"2021","England","All","EU (excluding UK)","All","1805","550","0.306"
"2022","England","All","EU (excluding UK)","All","1455","400","0.274"
"2023","England","All","EU (excluding UK)","All","1190","340","0.28500000000000003"
"2019","Northern Ireland","All","EU (excluding UK)","All","400","70","0.17"
"2020","Northern Ireland","All","EU (excluding UK)","All","405","90","0.222"
"2021","Northern Ireland","All","EU (excluding UK)","All","625","110","0.178"
"2022","Northern Ireland","All","EU (excluding UK)","All","865","150","0.176"
"2023","Northern Ireland","All","EU (excluding UK)","All","810","375","0.462"
"2019","Scotland","All","EU (excluding UK)","All","1840","570","0.31"
"2020","Scotland","All","EU (excluding UK)","All","1825","615","0.336"
"2021","Scotland","All","EU (excluding UK)","All","1590","470","0.294"
