"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","All","21 - 24","Northern Ireland","All","All","All","65","5"," "
"2019","All","21 - 24","England","All","All","All","1235","520","0.42"
"2020","All","21 - 24","England","All","All","All","1275","580","0.454"
"2021","All","21 - 24","England","All","All","All","1550","545","0.352"
"2022","All","21 - 24","England","All","All","All","1320","420","0.319"
"2023","All","21 - 24","England","All","All","All","1005","405","0.401"
"2019","All","21 - 24","Scotland","All","All","All","155","40","0.252"
"2020","All","21 - 24","Scotland","All","All","All","205","45","0.229"
"2021","All","21 - 24","Scotland","All","All","All","210","40","0.183"
"2022","All","21 - 24","Scotland","All","All","All","200","45","0.23"
"2023","All","21 - 24","Scotland","All","All","All","135","40","0.291"
"2019","All","21 - 24","Wales","All","All","All","135","50","0.361"
"2020","All","21 - 24","Wales","All","All","All","110","35","0.313"
"2021","All","21 - 24","Wales","All","All","All","135","30","0.226"
"2022","All","21 - 24","Wales","All","All","All","85","30","0.34500000000000003"
"2023","All","21 - 24","Wales","All","All","All","75","35","0.447"
"2019","All","25 - 29","Northern Ireland","All","All","All","80","20","0.253"
"2020","All","25 - 29","Northern Ireland","All","All","All","70","15","0.214"
"2021","All","25 - 29","Northern Ireland","All","All","All","90","15","0.191"
"2022","All","25 - 29","Northern Ireland","All","All","All","60","10","0.2"
"2023","All","25 - 29","Northern Ireland","All","All","All","45","5"," "
"2019","All","25 - 29","England","All","All","All","1140","520","0.457"
"2020","All","25 - 29","England","All","All","All","1175","600","0.51"
"2021","All","25 - 29","England","All","All","All","1545","615","0.399"
"2022","All","25 - 29","England","All","All","All","1280","540","0.423"
"2023","All","25 - 29","England","All","All","All","945","440","0.463"
"2019","All","25 - 29","Scotland","All","All","All","160","45","0.277"
"2020","All","25 - 29","Scotland","All","All","All","205","55","0.263"
"2021","All","25 - 29","Scotland","All","All","All","275","55","0.195"
"2022","All","25 - 29","Scotland","All","All","All","190","40","0.217"
"2023","All","25 - 29","Scotland","All","All","All","125","40","0.302"
"2019","All","25 - 29","Wales","All","All","All","110","30","0.259"
"2020","All","25 - 29","Wales","All","All","All","110","40","0.376"
"2021","All","25 - 29","Wales","All","All","All","155","45","0.28"
"2022","All","25 - 29","Wales","All","All","All","105","35","0.34900000000000003"
"2023","All","25 - 29","Wales","All","All","All","90","40","0.429"
"2019","All","30 - 34","Northern Ireland","All","All","All","50","10","0.2"
"2020","All","30 - 34","Northern Ireland","All","All","All","50","10","0.196"
"2021","All","30 - 34","Northern Ireland","All","All","All","70","20","0.261"
"2022","All","30 - 34","Northern Ireland","All","All","All","65","15","0.219"
"2023","All","30 - 34","Northern Ireland","All","All","All","60","10","0.194"
"2019","All","30 - 34","England","All","All","All","735","345","0.47000000000000003"
"2020","All","30 - 34","England","All","All","All","845","405","0.481"
"2021","All","30 - 34","England","All","All","All","1190","515","0.434"
"2022","All","30 - 34","England","All","All","All","1095","475","0.436"
"2023","All","30 - 34","England","All","All","All","815","390","0.481"
"2019","All","30 - 34","Scotland","All","All","All","115","25","0.23700000000000002"
"2020","All","30 - 34","Scotland","All","All","All","150","40","0.26"
"2021","All","30 - 34","Scotland","All","All","All","175","30","0.158"
"2022","All","30 - 34","Scotland","All","All","All","155","30","0.209"
"2023","All","30 - 34","Scotland","All","All","All","115","40","0.339"
"2019","All","30 - 34","Wales","All","All","All","90","25","0.275"
"2020","All","30 - 34","Wales","All","All","All","90","35","0.41100000000000003"
"2021","All","30 - 34","Wales","All","All","All","95","35","0.34"
"2022","All","30 - 34","Wales","All","All","All","95","30","0.333"
"2023","All","30 - 34","Wales","All","All","All","70","40","0.583"
"2019","All","35 and over","Northern Ireland","All","All","All","75","15","0.20800000000000002"
"2020","All","35 and over","Northern Ireland","All","All","All","40","10","0.268"
"2021","All","35 and over","Northern Ireland","All","All","All","65","10","0.169"
"2022","All","35 and over","Northern Ireland","All","All","All","70","15","0.197"
"2023","All","35 and over","Northern Ireland","All","All","All","60","10"," "
"2019","All","35 and over","England","All","All","All","810","345","0.423"
"2020","All","35 and over","England","All","All","All","985","440","0.449"
"2021","All","35 and over","England","All","All","All","1260","475","0.377"
"2022","All","35 and over","England","All","All","All","1135","450","0.395"
"2023","All","35 and over","England","All","All","All","1060","500","0.47200000000000003"
"2019","All","35 and over","Scotland","All","All","All","145","25","0.185"
"2020","All","35 and over","Scotland","All","All","All","155","45","0.274"
"2021","All","35 and over","Scotland","All","All","All","230","25","0.114"
"2022","All","35 and over","Scotland","All","All","All","185","40","0.225"
"2023","All","35 and over","Scotland","All","All","All","140","45","0.312"
"2019","All","35 and over","Wales","All","All","All","65","20","0.303"
"2020","All","35 and over","Wales","All","All","All","70","25","0.353"
"2021","All","35 and over","Wales","All","All","All","80","25","0.296"
"2022","All","35 and over","Wales","All","All","All","70","30","0.47100000000000003"
"2023","All","35 and over","Wales","All","All","All","65","30","0.5"
"2019","White","All","Northern Ireland","All","All","All","535","90","0.168"
"2020","White","All","Northern Ireland","All","All","All","515","105","0.201"
"2021","White","All","Northern Ireland","All","All","All","700","105","0.147"
"2022","White","All","Northern Ireland","All","All","All","675","105","0.153"
"2023","White","All","Northern Ireland","All","All","All","585","75","0.13"
"2019","White","All","England","All","All","All","5195","2340","0.451"
"2020","White","All","England","All","All","All","5590","2675","0.47800000000000004"
"2021","White","All","England","All","All","All","7170","2785","0.388"
"2022","White","All","England","All","All","All","6415","2430","0.379"
"2023","White","All","England","All","All","All","4960","2280","0.46"
"2019","White","All","Scotland","All","All","All","970","235","0.244"
"2020","White","All","Scotland","All","All","All","1070","290","0.27"
"2021","White","All","Scotland","All","All","All","1360","225","0.164"
"2022","White","All","Scotland","All","All","All","1155","250","0.219"
"2023","White","All","Scotland","All","All","All","795","250","0.315"
"2019","White","All","Wales","All","All","All","565","160","0.28400000000000003"
"2020","White","All","Wales","All","All","All","560","190","0.343"
"2021","White","All","Wales","All","All","All","750","200","0.268"
"2022","White","All","Wales","All","All","All","575","205","0.354"
"2023","White","All","Wales","All","All","All","465","195","0.425"
"2019","Black","All","Northern Ireland","All","All","All","5","0"," "
"2020","Black","All","Northern Ireland","All","All","All","5","0"," "
"2021","Black","All","Northern Ireland","All","All","All","5","0"," "
"2022","Black","All","Northern Ireland","All","All","All","5","0"," "
"2023","Black","All","Northern Ireland","All","All","All","10","0"," "
"2019","Black","All","England","All","All","All","1175","365","0.31"
"2020","Black","All","England","All","All","All","1245","460","0.368"
"2021","Black","All","England","All","All","All","1540","420","0.272"
"2022","Black","All","England","All","All","All","1585","450","0.28300000000000003"
"2023","Black","All","England","All","All","All","1560","625","0.399"
"2019","Black","All","Scotland","All","All","All","25","5"," "
"2020","Black","All","Scotland","All","All","All","25","0"," "
"2021","Black","All","Scotland","All","All","All","30","5"," "
"2022","Black","All","Scotland","All","All","All","25","5"," "
"2023","Black","All","Scotland","All","All","All","30","5"," "
"2019","Black","All","Wales","All","All","All","10","0"," "
"2020","Black","All","Wales","All","All","All","10","5"," "
"2021","Black","All","Wales","All","All","All","10","5"," "
"2022","Black","All","Wales","All","All","All","15","5"," "
"2023","Black","All","Wales","All","All","All","15","5"," "
"2019","Asian","All","Northern Ireland","All","All","All","5","0"," "
"2022","Asian","All","Northern Ireland","All","All","All","5","0"," "
"2019","Asian","All","England","All","All","All","620","175","0.28500000000000003"
"2020","Asian","All","England","All","All","All","715","225","0.312"
"2021","Asian","All","England","All","All","All","805","220","0.275"
"2022","Asian","All","England","All","All","All","870","230","0.266"
"2023","Asian","All","England","All","All","All","785","300","0.379"
"2019","Asian","All","Scotland","All","All","All","25","5"," "
"2020","Asian","All","Scotland","All","All","All","15","0"," "
"2021","Asian","All","Scotland","All","All","All","30","0"," "
"2022","Asian","All","Scotland","All","All","All","25","5"," "
"2023","Asian","All","Scotland","All","All","All","20","0"," "
"2019","Asian","All","Wales","All","All","All","10","5"," "
"2020","Asian","All","Wales","All","All","All","15","5"," "
"2021","Asian","All","Wales","All","All","All","10","0"," "
"2022","Asian","All","Wales","All","All","All","10","5"," "
"2023","Asian","All","Wales","All","All","All","15","5"," "
"2019","Mixed","All","Northern Ireland","All","All","All","5","0"," "
"2021","Mixed","All","Northern Ireland","All","All","All","5","0"," "
"2022","Mixed","All","Northern Ireland","All","All","All","10","5"," "
"2023","Mixed","All","Northern Ireland","All","All","All","5","0"," "
"2019","Mixed","All","England","All","All","All","345","135","0.388"
"2020","Mixed","All","England","All","All","All","355","160","0.445"
"2021","Mixed","All","England","All","All","All","455","160","0.35100000000000003"
"2022","Mixed","All","England","All","All","All","425","135","0.314"
"2023","Mixed","All","England","All","All","All","360","160","0.447"
"2019","Mixed","All","Scotland","All","All","All","10","5"," "
"2020","Mixed","All","Scotland","All","All","All","10","5"," "
"2021","Mixed","All","Scotland","All","All","All","20","5"," "
"2022","Mixed","All","Scotland","All","All","All","15","0"," "
"2023","Mixed","All","Scotland","All","All","All","15","5"," "
"2019","Mixed","All","Wales","All","All","All","15","5"," "
"2020","Mixed","All","Wales","All","All","All","10","5"," "
"2021","Mixed","All","Wales","All","All","All","20","5"," "
"2022","Mixed","All","Wales","All","All","All","15","5"," "
"2023","Mixed","All","Wales","All","All","All","10","5"," "
"2019","Other","All","England","All","All","All","115","40","0.372"
"2020","Other","All","England","All","All","All","145","65","0.441"
"2021","Other","All","England","All","All","All","130","35","0.264"
"2022","Other","All","England","All","All","All","175","55","0.318"
"2023","Other","All","England","All","All","All","140","50","0.353"
"2022","Other","All","Scotland","All","All","All","5","0"," "
"2021","Other","All","Wales","All","All","All","5","0"," "
"2023","Other","All","Wales","All","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","All","Northern Ireland","All","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","All","England","All","All","All","40","15","0.425"
"2020","Unknown or Prefer Not To Say","All","England","All","All","All","45","20","0.455"
"2021","Unknown or Prefer Not To Say","All","England","All","All","All","60","15","0.259"
"2022","Unknown or Prefer Not To Say","All","England","All","All","All","60","25","0.371"
