"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","White","19","Wales","Female","All","All","255","165","0.637"
"2022","White","19","Wales","Female","All","All","225","125","0.552"
"2023","White","19","Wales","Female","All","All","165","95","0.588"
"2019","Black","19","Northern Ireland","Female","All","All","5","0"," "
"2021","Black","19","Northern Ireland","Female","All","All","5","0"," "
"2023","Black","19","Northern Ireland","Female","All","All","5","5"," "
"2019","Black","19","England","Female","All","All","590","305","0.52"
"2020","Black","19","England","Female","All","All","575","310","0.536"
"2021","Black","19","England","Female","All","All","670","355","0.527"
"2022","Black","19","England","Female","All","All","715","345","0.484"
"2023","Black","19","England","Female","All","All","770","395","0.517"
"2019","Black","19","Scotland","Female","All","All","15","5"," "
"2020","Black","19","Scotland","Female","All","All","5","5"," "
"2021","Black","19","Scotland","Female","All","All","10","5"," "
"2022","Black","19","Scotland","Female","All","All","15","10"," "
"2023","Black","19","Scotland","Female","All","All","20","15","0.737"
"2019","Black","19","Wales","Female","All","All","10","5"," "
"2020","Black","19","Wales","Female","All","All","10","5"," "
"2021","Black","19","Wales","Female","All","All","10","5"," "
"2022","Black","19","Wales","Female","All","All","10","5"," "
"2023","Black","19","Wales","Female","All","All","5","0"," "
"2019","Asian","19","Northern Ireland","Female","All","All","5","5"," "
"2020","Asian","19","Northern Ireland","Female","All","All","5","5"," "
"2021","Asian","19","Northern Ireland","Female","All","All","5","5"," "
"2022","Asian","19","Northern Ireland","Female","All","All","5","0"," "
"2019","Asian","19","England","Female","All","All","655","355","0.539"
"2020","Asian","19","England","Female","All","All","655","385","0.586"
"2021","Asian","19","England","Female","All","All","710","370","0.517"
"2022","Asian","19","England","Female","All","All","730","355","0.486"
"2023","Asian","19","England","Female","All","All","650","350","0.539"
"2019","Asian","19","Scotland","Female","All","All","20","20","0.9470000000000001"
"2020","Asian","19","Scotland","Female","All","All","20","10","0.5"
"2021","Asian","19","Scotland","Female","All","All","20","10"," "
"2022","Asian","19","Scotland","Female","All","All","20","10"," "
"2023","Asian","19","Scotland","Female","All","All","25","15","0.583"
"2019","Asian","19","Wales","Female","All","All","15","10"," "
"2020","Asian","19","Wales","Female","All","All","15","5"," "
"2021","Asian","19","Wales","Female","All","All","15","5"," "
"2022","Asian","19","Wales","Female","All","All","10","5"," "
"2023","Asian","19","Wales","Female","All","All","5","5"," "
"2021","Mixed","19","Northern Ireland","Female","All","All","5","0"," "
"2022","Mixed","19","Northern Ireland","Female","All","All","5","0"," "
"2023","Mixed","19","Northern Ireland","Female","All","All","5","0"," "
"2019","Mixed","19","England","Female","All","All","115","55","0.491"
"2020","Mixed","19","England","Female","All","All","135","80","0.591"
"2021","Mixed","19","England","Female","All","All","165","90","0.549"
"2022","Mixed","19","England","Female","All","All","185","105","0.5730000000000001"
"2023","Mixed","19","England","Female","All","All","155","70","0.452"
"2020","Mixed","19","Scotland","Female","All","All","5","5"," "
"2021","Mixed","19","Scotland","Female","All","All","5","5"," "
"2022","Mixed","19","Scotland","Female","All","All","5","5"," "
"2023","Mixed","19","Scotland","Female","All","All","10","5"," "
"2019","Mixed","19","Wales","Female","All","All","5","0"," "
"2021","Mixed","19","Wales","Female","All","All","5","0"," "
"2022","Mixed","19","Wales","Female","All","All","5","5"," "
"2023","Mixed","19","Wales","Female","All","All","5","0"," "
"2019","Other","19","England","Female","All","All","70","35","0.544"
"2020","Other","19","England","Female","All","All","85","40","0.494"
"2021","Other","19","England","Female","All","All","95","55","0.6"
"2022","Other","19","England","Female","All","All","85","35","0.435"
"2023","Other","19","England","Female","All","All","120","60","0.508"
"2023","Other","19","Scotland","Female","All","All","5","0"," "
"2021","Other","19","Wales","Female","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","19","England","Female","All","All","25","20","0.778"
"2020","Unknown or Prefer Not To Say","19","England","Female","All","All","15","10","0.846"
"2021","Unknown or Prefer Not To Say","19","England","Female","All","All","20","20","0.8180000000000001"
"2022","Unknown or Prefer Not To Say","19","England","Female","All","All","25","15","0.577"
"2023","Unknown or Prefer Not To Say","19","England","Female","All","All","30","20","0.679"
"2022","Unknown or Prefer Not To Say","19","Scotland","Female","All","All","5","5"," "
"2023","Unknown or Prefer Not To Say","19","Wales","Female","All","All","5","5"," "
"2019","White","20","Northern Ireland","Female","All","All","180","80","0.456"
"2020","White","20","Northern Ireland","Female","All","All","165","105","0.627"
"2021","White","20","Northern Ireland","Female","All","All","155","65","0.40900000000000003"
"2022","White","20","Northern Ireland","Female","All","All","165","90","0.561"
"2023","White","20","Northern Ireland","Female","All","All","135","70","0.522"
"2019","White","20","England","Female","All","All","1130","730","0.643"
"2020","White","20","England","Female","All","All","1250","845","0.678"
"2021","White","20","England","Female","All","All","1340","790","0.59"
"2022","White","20","England","Female","All","All","1115","625","0.558"
"2023","White","20","England","Female","All","All","1055","610","0.5760000000000001"
"2019","White","20","Scotland","Female","All","All","275","160","0.577"
"2020","White","20","Scotland","Female","All","All","310","200","0.65"
"2021","White","20","Scotland","Female","All","All","315","190","0.597"
"2022","White","20","Scotland","Female","All","All","280","185","0.655"
"2023","White","20","Scotland","Female","All","All","225","145","0.633"
"2019","White","20","Wales","Female","All","All","145","80","0.551"
"2020","White","20","Wales","Female","All","All","140","95","0.676"
"2021","White","20","Wales","Female","All","All","175","90","0.529"
"2022","White","20","Wales","Female","All","All","100","65","0.637"
"2023","White","20","Wales","Female","All","All","100","55","0.5700000000000001"
"2019","Black","20","England","Female","All","All","355","165","0.463"
"2020","Black","20","England","Female","All","All","450","250","0.558"
"2021","Black","20","England","Female","All","All","440","195","0.444"
"2022","Black","20","England","Female","All","All","490","245","0.496"
"2023","Black","20","England","Female","All","All","515","290","0.561"
"2019","Black","20","Scotland","Female","All","All","5","5"," "
"2020","Black","20","Scotland","Female","All","All","10","5"," "
"2021","Black","20","Scotland","Female","All","All","5","5"," "
"2022","Black","20","Scotland","Female","All","All","5","0"," "
"2023","Black","20","Scotland","Female","All","All","15","10"," "
"2019","Black","20","Wales","Female","All","All","5","0"," "
"2020","Black","20","Wales","Female","All","All","5","0"," "
"2022","Black","20","Wales","Female","All","All","5","0"," "
"2023","Black","20","Wales","Female","All","All","5","5"," "
"2019","Asian","20","Northern Ireland","Female","All","All","5","0"," "
"2021","Asian","20","Northern Ireland","Female","All","All","5","5"," "
"2023","Asian","20","Northern Ireland","Female","All","All","5","0"," "
"2019","Asian","20","England","Female","All","All","265","135","0.509"
"2020","Asian","20","England","Female","All","All","300","160","0.535"
"2021","Asian","20","England","Female","All","All","335","150","0.439"
"2022","Asian","20","England","Female","All","All","385","170","0.435"
"2023","Asian","20","England","Female","All","All","345","180","0.523"
"2019","Asian","20","Scotland","Female","All","All","10","10"," "
"2020","Asian","20","Scotland","Female","All","All","10","5"," "
"2021","Asian","20","Scotland","Female","All","All","15","10"," "
"2022","Asian","20","Scotland","Female","All","All","10","5"," "
"2023","Asian","20","Scotland","Female","All","All","15","5"," "
"2019","Asian","20","Wales","Female","All","All","5","0"," "
"2020","Asian","20","Wales","Female","All","All","5","5"," "
"2021","Asian","20","Wales","Female","All","All","5","5"," "
"2022","Asian","20","Wales","Female","All","All","10","5"," "
"2023","Asian","20","Wales","Female","All","All","5","0"," "
"2022","Mixed","20","Northern Ireland","Female","All","All","5","0"," "
"2019","Mixed","20","England","Female","All","All","80","45","0.5730000000000001"
"2020","Mixed","20","England","Female","All","All","95","55","0.581"
"2021","Mixed","20","England","Female","All","All","80","40","0.512"
"2022","Mixed","20","England","Female","All","All","95","45","0.464"
"2023","Mixed","20","England","Female","All","All","100","55","0.541"
"2019","Mixed","20","Scotland","Female","All","All","10","5"," "
"2020","Mixed","20","Scotland","Female","All","All","5","5"," "
"2021","Mixed","20","Scotland","Female","All","All","5","0"," "
"2022","Mixed","20","Scotland","Female","All","All","5","5"," "
"2021","Mixed","20","Wales","Female","All","All","5","5"," "
"2022","Mixed","20","Wales","Female","All","All","5","0"," "
"2023","Mixed","20","Wales","Female","All","All","5","5"," "
"2019","Other","20","England","Female","All","All","35","20","0.529"
"2020","Other","20","England","Female","All","All","35","20","0.5760000000000001"
"2021","Other","20","England","Female","All","All","40","20","0.45"
"2022","Other","20","England","Female","All","All","40","20","0.579"
"2023","Other","20","England","Female","All","All","45","25","0.556"
"2021","Other","20","Scotland","Female","All","All","5","5"," "
"2023","Other","20","Scotland","Female","All","All","5","0"," "
"2019","Other","20","Wales","Female","All","All","5","0"," "
"2021","Other","20","Wales","Female","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","20","England","Female","All","All","15","10","0.706"
"2020","Unknown or Prefer Not To Say","20","England","Female","All","All","15","10","0.923"
"2021","Unknown or Prefer Not To Say","20","England","Female","All","All","15","10","0.625"
"2022","Unknown or Prefer Not To Say","20","England","Female","All","All","10","5"," "
"2023","Unknown or Prefer Not To Say","20","England","Female","All","All","20","15","0.667"
"2023","Unknown or Prefer Not To Say","20","Scotland","Female","All","All","5","5"," "
"2019","White","21 - 24","Northern Ireland","Female","All","All","305","155","0.507"
"2020","White","21 - 24","Northern Ireland","Female","All","All","275","145","0.529"
"2021","White","21 - 24","Northern Ireland","Female","All","All","370","165","0.447"
"2022","White","21 - 24","Northern Ireland","Female","All","All","255","120","0.47500000000000003"
"2023","White","21 - 24","Northern Ireland","Female","All","All","215","110","0.516"
"2019","White","21 - 24","England","Female","All","All","2780","1830","0.659"
"2020","White","21 - 24","England","Female","All","All","3285","2280","0.6950000000000001"
